om,yr,mo,dy,date,time,tz,st,stf,stn,mag,inj,fat,loss,closs,slat,slon,elat,elon,len,wid,ns,sn,sg,f1,f2,f3,f4,fc
157,2007,03,26,2007-03-26,13:37:00,3,TX,48,19,0,0,0,0.0,0.0,29.19,-98.97,29.19,-98.96,0.5,30,1,1,1,325,0,0,0,0
158,2007,03,26,2007-03-26,13:45:00,3,TX,48,20,0,0,0,0.0,0.0,29.35,-99.18,29.35,-99.18,0.5,40,1,1,1,325,0,0,0,0
159,2007,03,27,2007-03-27,10:31:00,3,TX,48,21,1,0,0,0.02,0.0,32.46,-94.45,32.61,-94.41,10.0,50,1,1,1,203,0,0,0,0
160,2007,03,27,2007-03-27,11:40:00,3,TX,48,22,0,0,0,0.0,0.0,32.53,-94.18,32.59,-94.16,6.0,25,1,1,1,203,0,0,0,0
161,2007,03,27,2007-03-27,13:14:00,3,AR,5,10,0,0,0,0.08,0.0,33.42,-93.67,33.52,-93.59,5.0,75,1,1,1,73,57,0,0,0
162,2007,03,27,2007-03-27,13:35:00,3,LA,22,14,1,0,0,0.025,0.0,32.9,-93.32,32.94,-93.29,8.0,75,1,1,1,119,0,0,0,0
163,2007,03,28,2007-03-28,14:05:00,3,IL,17,3,0,0,0,0.0,0.0,40.28,-89.23,40.28,-89.23,0.1,10,1,1,1,107,0,0,0,0
164,2007,03,28,2007-03-28,14:19:00,3,IL,17,4,0,0,0,0.0,0.0,40.3,-89.2,40.3,-89.2,0.1,10,1,1,1,113,0,0,0,0
165,2007,03,28,2007-03-28,16:20:00,3,TX,48,23,0,0,0,0.0,0.0,34.28,-101.5,34.35,-101.44,2.5,75,1,1,1,437,45,0,0,0
166,2007,03,28,2007-03-28,16:28:00,3,TX,48,24,0,0,0,0.0,0.0,34.37,-101.42,34.39,-101.4,2.0,75,1,1,1,45,0,0,0,0
167,2007,03,28,2007-03-28,16:43:00,3,TX,48,25,1,0,0,0.035,0.0,34.45,-101.36,34.54,-101.3,6.75,100,1,1,1,45,0,0,0,0
169,2007,03,28,2007-03-28,17:03:00,3,TX,48,27,0,0,0,0.01,0.0,34.25,-101.32,34.25,-101.3,0.5,50,1,1,1,153,0,0,0,0
168,2007,03,28,2007-03-28,17:03:00,3,TX,48,26,0,0,0,0.0,0.0,34.54,-101.22,34.62,-101.22,4.75,220,1,1,1,45,0,0,0,0
170,2007,03,28,2007-03-28,17:10:00,3,TX,48,28,0,0,0,0.0,0.0,34.66,-101.2,34.69,-101.19,1.75,100,1,1,1,45,0,0,0,0
171,2007,03,28,2007-03-28,17:35:00,3,TX,48,29,2,0,0,0.175,0.0,34.5,-101.05,34.78,-100.97,17.5,300,1,1,1,45,191,129,0,0
172,2007,03,28,2007-03-28,17:40:00,3,TX,48,30,0,0,0,0.0,0.0,34.8,-101.06,34.81,-101.05,1.0,100,1,1,1,129,0,0,0,0
173,2007,03,28,2007-03-28,17:49:00,3,KS,20,10,0,0,0,0.0,0.0,38.85,-101.72,38.85,-101.72,0.5,10,1,1,1,199,0,0,0,0
174,2007,03,28,2007-03-28,17:52:00,3,KS,20,11,0,0,0,0.0,0.0,38.88,-101.73,38.94,-101.65,6.0,75,1,1,1,199,0,0,0,0
175,2007,03,28,2007-03-28,17:55:00,3,TX,48,31,1,0,0,0.005,0.0,34.87,-100.97,34.97,-101.01,7.27,150,1,1,1,129,0,0,0,0
176,2007,03,28,2007-03-28,18:05:00,3,KS,20,12,0,0,0,0.04,0.0,39.62,-100.2,39.71,-100.29,8.0,25,1,1,1,39,0,0,0,0
177,2007,03,28,2007-03-28,18:12:00,3,NE,31,4,0,0,0,0.0,0.0,42.52,-101.93,42.56,-101.9,3.0,150,1,1,1,31,0,0,0,0
178,2007,03,28,2007-03-28,18:16:00,3,TX,48,32,0,0,0,0.0,0.0,36.45,-100.44,36.51,-100.45,6.0,150,2,1,2,295,0,0,0,0
178,2007,03,28,2007-03-28,18:16:00,3,TX,48,32,2,0,2,0.102,0.0,36.45,-100.44,36.62,-100.39,22.0,150,2,0,1,0,0,0,0,0
178,2007,03,28,2007-03-28,18:28:00,3,OK,40,2,2,0,2,0.102,0.0,36.52,-100.39,36.62,-100.39,16.0,150,2,1,2,7,0,0,0,0
179,2007,03,28,2007-03-28,18:28:00,3,KS,20,13,0,0,0,0.0,0.0,37.25,-100.29,37.27,-100.29,1.4,50,1,1,1,119,0,0,0,0
180,2007,03,28,2007-03-28,18:32:00,3,KS,20,14,0,0,0,0.0,0.0,37.33,-100.27,37.33,-100.27,1.3,50,1,1,1,119,0,0,0,0
181,2007,03,28,2007-03-28,18:33:00,3,KS,20,15,0,0,0,0.0,0.0,38.12,-101.88,38.43,-101.87,21.6,100,1,1,1,75,71,0,0,0
182,2007,03,28,2007-03-28,18:37:00,3,KS,20,16,0,0,0,0.0,0.0,39.2,-101.64,39.2,-101.64,0.5,10,1,1,1,181,0,0,0,0
183,2007,03,28,2007-03-28,18:39:00,3,TX,48,33,3,4,0,0.28,0.0,35.13,-100.94,35.3,-100.98,6.35,600,1,1,1,129,179,0,0,0
184,2007,03,28,2007-03-28,18:42:00,3,KS,20,17,1,0,0,0.078,0.0,37.38,-100.25,37.57,-100.23,13.47,125,1,1,1,119,69,0,0,0
185,2007,03,28,2007-03-28,18:46:00,3,TX,48,34,2,0,0,0.063,0.0,34.93,-100.74,34.99,-100.73,4.15,528,1,1,1,129,0,0,0,0
186,2007,03,28,2007-03-28,18:49:00,3,KS,20,18,0,0,0,0.0,0.0,39.3,-101.65,39.3,-101.65,0.5,10,1,1,1,181,0,0,0,0
187,2007,03,28,2007-03-28,18:58:00,3,KS,20,19,0,0,0,0.0,0.0,37.63,-100.18,37.75,-100.2,7.8,50,1,1,1,57,0,0,0,0
188,2007,03,28,2007-03-28,19:02:00,3,TX,48,35,0,0,0,0.0,0.0,35.03,-100.67,35.03,-100.67,0.25,50,1,1,1,129,0,0,0,0
189,2007,03,28,2007-03-28,19:04:00,3,OK,40,3,2,0,0,0.058,0.0,36.73,-100.41,36.82,-100.38,6.0,100,1,1,1,7,0,0,0,0
191,2007,03,28,2007-03-28,19:05:00,3,NE,31,6,0,0,0,0.0,0.0,40.66,-101.82,40.66,-101.82,0.1,20,1,1,1,29,0,0,0,0
190,2007,03,28,2007-03-28,19:05:00,3,NE,31,5,1,0,0,0.0,0.0,41.41,-101.92,41.7,-101.88,20.61,100,1,1,1,5,0,0,0,0
192,2007,03,28,2007-03-28,19:06:00,3,KS,20,20,0,0,0,0.0,0.0,39.36,-101.55,39.4,-101.55,3.0,25,1,1,1,181,0,0,0,0
193,2007,03,28,2007-03-28,19:09:00,3,KS,20,21,1,0,0,0.275,0.0,38.44,-101.84,38.83,-101.97,23.0,100,1,1,1,71,199,0,0,0
194,2007,03,28,2007-03-28,19:11:00,3,NE,31,7,1,0,0,0.015,0.0,40.69,-101.82,40.72,-101.83,2.48,20,1,1,1,29,135,0,0,0
195,2007,03,28,2007-03-28,19:12:00,3,NE,31,8,0,0,0,0.0,0.0,40.71,-101.76,40.71,-101.76,0.2,20,1,1,1,135,0,0,0,0
196,2007,03,28,2007-03-28,19:13:00,3,TX,48,36,2,0,0,0.17,0.0,35.12,-100.78,35.17,-100.73,4.53,200,1,1,1,129,0,0,0,0
197,2007,03,28,2007-03-28,19:14:00,3,KS,20,22,1,0,0,0.16,0.0,37.67,-100.25,37.82,-100.27,10.4,200,1,1,1,69,0,0,0,0
199,2007,03,28,2007-03-28,19:15:00,3,TX,48,37,0,0,0,0.0,0.0,35.09,-100.67,35.17,-100.65,1.0,50,1,1,1,129,0,0,0,0
198,2007,03,28,2007-03-28,19:15:00,3,KS,20,23,2,0,0,2.1,0.0,39.48,-101.55,39.91,-101.62,34.0,700,1,1,1,181,23,0,0,0
201,2007,03,28,2007-03-28,19:20:00,3,NE,31,10,1,0,0,0.015,0.0,40.76,-101.78,40.79,-101.76,2.34,30,1,1,1,135,0,0,0,0
200,2007,03,28,2007-03-28,19:20:00,3,NE,31,9,2,0,0,1.2,0.0,40.76,-101.77,40.97,-101.88,15.93,900,1,1,1,135,0,0,0,0
202,2007,03,28,2007-03-28,19:23:00,3,TX,48,38,2,0,0,0.074,0.0,35.21,-100.58,35.26,-100.56,3.61,200,1,1,1,179,0,0,0,0
203,2007,03,28,2007-03-28,19:30:00,3,TX,48,39,0,0,0,0.003,0.0,35.42,-100.81,35.42,-100.81,0.25,50,1,1,1,179,0,0,0,0
204,2007,03,28,2007-03-28,19:32:00,3,KS,20,24,1,0,0,0.003,0.0,37.9,-100.15,38.05,-100.1,10.72,200,1,1,1,57,83,0,0,0
205,2007,03,28,2007-03-28,19:36:00,3,TX,48,40,1,0,0,0.039,0.0,35.44,-100.81,35.44,-100.81,0.25,50,1,1,1,179,0,0,0,0
206,2007,03,28,2007-03-28,19:39:00,3,KS,20,25,0,0,0,0.0,0.0,37.0,-100.27,37.13,-100.27,8.7,100,1,1,1,119,0,0,0,0
207,2007,03,28,2007-03-28,19:45:00,3,TX,48,41,3,0,0,0.027,0.0,35.32,-100.55,35.43,-100.6,7.99,1760,1,1,1,179,0,0,0,0
208,2007,03,28,2007-03-28,19:46:00,3,NE,31,11,1,0,0,0.001,0.0,41.88,-101.92,41.9,-101.92,2.0,100,1,1,1,75,0,0,0,0
209,2007,03,28,2007-03-28,19:49:00,3,KS,20,26,1,0,0,0.006,0.0,39.75,-101.45,39.78,-101.44,4.0,100,1,1,1,23,0,0,0,0
210,2007,03,28,2007-03-28,19:54:00,3,CO,8,5,3,9,2,4.01,0.0,38.02,-102.12,38.41,-102.08,28.0,900,1,1,1,99,61,0,0,0
211,2007,03,28,2007-03-28,20:00:00,3,NE,31,12,0,0,0,0.0,0.0,41.05,-101.85,41.05,-101.85,0.1,20,1,1,1,101,0,0,0,0
212,2007,03,28,2007-03-28,20:01:00,3,KS,20,27,3,0,0,0.535,0.0,38.08,-100.07,38.49,-100.11,29.09,1320,1,1,1,83,135,0,0,0
213,2007,03,28,2007-03-28,20:09:00,3,KS,20,28,1,0,0,0.025,0.0,39.91,-101.44,39.95,-101.42,3.0,200,2,1,2,23,0,0,0,0
213,2007,03,28,2007-03-28,20:09:00,3,KS,20,28,1,0,0,0.485,0.0,39.91,-101.44,40.16,-101.47,15.0,440,2,0,1,0,0,0,0,0
214,2007,03,28,2007-03-28,20:11:00,3,NE,31,14,1,0,0,0.1,0.0,41.12,-101.75,41.13,-101.75,0.69,20,1,1,1,101,0,0,0,0
213,2007,03,28,2007-03-28,20:17:00,3,NE,31,13,1,0,0,0.46,0.0,40.02,-101.49,40.16,-101.47,12.0,440,2,1,2,57,0,0,0,0
215,2007,03,28,2007-03-28,20:20:00,3,NE,31,15,0,0,0,0.005,0.0,41.19,-101.71,41.19,-101.71,0.1,20,1,1,1,101,0,0,0,0
216,2007,03,28,2007-03-28,20:29:00,3,KS,20,29,0,0,0,0.003,0.0,39.33,-101.48,39.37,-101.5,2.5,25,1,1,1,181,0,0,0,0
217,2007,03,28,2007-03-28,20:30:00,3,TX,48,42,3,1,1,3.0,0.0,35.69,-100.49,35.8,-100.51,7.77,1408,1,1,1,211,0,0,0,0
218,2007,03,28,2007-03-28,20:40:00,3,CO,8,6,1,0,0,0.002,0.0,38.46,-102.05,38.68,-102.02,11.62,440,2,0,1,0,0,0,0,0
218,2007,03,28,2007-03-28,20:40:00,3,CO,8,6,1,0,0,0.002,0.0,38.46,-102.05,38.52,-102.01,4.62,200,2,1,2,61,0,0,0,0
218,2007,03,28,2007-03-28,20:51:00,3,KS,20,30,0,0,0,0.0,0.0,38.56,-102.04,38.68,-102.02,7.0,440,2,1,2,71,0,0,0,0
219,2007,03,28,2007-03-28,20:54:00,3,KS,20,31,0,0,0,0.0,0.0,39.37,-101.5,39.37,-101.5,0.5,10,1,1,1,181,0,0,0,0
220,2007,03,28,2007-03-28,21:09:00,3,KS,20,32,0,0,0,0.0,0.0,38.8,-101.97,38.81,-101.97,0.5,10,1,1,1,199,0,0,0,0
221,2007,03,28,2007-03-28,21:24:00,3,KS,20,33,0,0,0,0.0,0.0,39.74,-101.52,39.76,-101.53,2.0,25,1,1,1,23,0,0,0,0
222,2007,03,29,2007-03-29,14:05:00,3,OK,40,4,1,0,0,0.05,0.0,36.1,-98.36,36.12,-98.34,2.3,20,1,1,1,11,0,0,0,0
223,2007,03,29,2007-03-29,15:05:00,3,OK,40,5,2,5,0,0.5,0.0,35.5,-97.71,35.63,-97.69,7.5,50,1,1,1,17,0,0,0,0
224,2007,03,29,2007-03-29,15:20:00,3,OK,40,6,0,0,0,0.03,0.0,36.57,-98.03,36.62,-98.02,3.0,20,1,1,1,47,53,0,0,0
225,2007,03,30,2007-03-30,09:03:00,3,TX,48,43,0,0,0,0.0,0.0,30.14,-98.22,30.15,-98.22,0.2,50,1,1,1,209,0,0,0,0
226,2007,03,30,2007-03-30,09:25:00,3,TX,48,44,0,0,0,0.0,0.0,30.12,-98.17,30.12,-98.17,0.3,50,1,1,1,209,0,0,0,0
227,2007,03,30,2007-03-30,10:20:00,3,TX,48,45,0,0,0,0.0,0.0,32.24,-98.83,32.23,-98.81,1.0,30,1,1,1,133,0,0,0,0
228,2007,03,30,2007-03-30,11:02:00,3,TX,48,46,0,1,0,0.014,0.0,32.47,-100.21,32.59,-100.17,7.21,75,1,1,1,353,151,0,0,0
229,2007,03,30,2007-03-30,11:43:00,3,TX,48,47,0,0,0,0.0,0.0,32.38,-98.44,32.39,-98.46,1.0,30,1,1,1,143,0,0,0,0
230,2007,03,30,2007-03-30,14:55:00,3,TX,48,48,0,0,0,0.0,0.0,31.1,-97.86,31.07,-97.83,2.5,30,1,1,1,27,0,0,0,0
231,2007,03,30,2007-03-30,15:36:00,3,TX,48,49,1,0,0,0.035,0.0,31.35,-97.6,31.35,-97.55,3.06,30,1,1,1,99,0,0,0,0
232,2007,03,30,2007-03-30,15:40:00,3,TX,48,50,1,0,0,0.5,0.0,31.42,-97.44,31.44,-97.4,2.0,30,1,1,1,309,0,0,0,0
233,2007,03,30,2007-03-30,17:00:00,3,TX,48,51,0,0,0,0.0,0.0,31.48,-96.93,31.48,-96.93,0.5,30,1,1,1,309,0,0,0,0
234,2007,03,30,2007-03-30,20:20:00,3,TX,48,52,0,0,0,0.5,0.0,33.02,-96.55,33.03,-96.56,0.75,40,1,1,1,85,0,0,0,0
235,2007,03,30,2007-03-30,20:28:00,3,KS,20,34,0,0,0,0.0,0.0,38.68,-96.39,38.7,-96.41,2.8,20,1,1,1,127,0,0,0,0
236,2007,03,30,2007-03-30,21:39:00,3,KS,20,35,0,0,0,0.0,0.0,38.86,-95.46,38.88,-95.43,2.0,30,1,1,1,45,0,0,0,0
237,2007,03,31,2007-03-31,03:30:00,3,TX,48,53,1,0,0,0.1,0.0,29.39,-96.95,29.4,-96.95,0.8,100,1,1,1,285,0,0,0,0
238,2007,03,31,2007-03-31,03:45:00,3,TX,48,54,2,4,0,0.075,0.0,29.39,-96.88,29.38,-96.87,0.4,75,1,1,1,285,0,0,0,0
239,2007,03,31,2007-03-31,13:35:00,3,NE,31,16,1,0,0,0.015,0.0,41.67,-96.56,41.69,-96.55,1.0,440,1,1,1,177,0,0,0,0
240,2007,03,31,2007-03-31,15:58:00,3,IA,19,2,0,0,0,0.01,0.0,42.7,-91.93,42.7,-91.93,0.25,75,1,1,1,65,0,0,0,0
241,2007,03,31,2007-03-31,16:29:00,3,IA,19,3,1,0,0,0.202,0.0,42.55,-91.35,42.67,-91.27,11.85,200,1,1,1,55,43,0,0,0
242,2007,03,31,2007-03-31,16:50:00,3,MO,29,8,0,2,0,0.0,0.0,38.61,-90.25,38.63,-90.22,1.71,60,1,1,1,510,0,0,0,0
243,2007,03,31,2007-03-31,17:18:00,3,WI,55,1,0,0,0,0.008,0.0,42.69,-90.68,42.69,-90.68,0.25,50,1,1,1,43,0,0,0,0
244,2007,04,03,2007-04-03,17:54:00,3,AR,5,11,1,0,0,0.25,0.0,35.81,-90.62,35.81,-90.62,0.06,50,1,1,1,31,0,0,0,0
245,2007,04,03,2007-04-03,17:57:00,3,AR,5,12,0,0,0,0.003,0.0,35.79,-90.53,35.79,-90.53,0.03,25,1,1,1,31,0,0,0,0
246,2007,04,03,2007-04-03,18:01:00,3,KY,21,2,0,0,0,0.05,0.0,37.41,-85.26,37.42,-85.25,1.24,25,1,1,1,217,0,0,0,0
247,2007,04,03,2007-04-03,18:23:00,3,KY,21,3,1,0,0,0.085,0.002,37.24,-85.05,37.17,-84.81,13.77,200,1,1,1,45,199,0,0,0
248,2007,04,03,2007-04-03,18:40:00,3,KY,21,4,1,0,0,0.015,0.0,37.16,-84.69,37.16,-84.69,0.1,25,1,1,1,199,0,0,0,0
249,2007,04,03,2007-04-03,19:20:00,3,TX,48,55,0,0,0,0.1,0.0,32.7,-97.12,32.69,-97.11,1.0,20,1,1,1,439,0,0,0,0
250,2007,04,03,2007-04-03,19:28:00,3,KY,21,5,1,0,0,0.15,0.0,37.11,-84.01,37.1,-83.98,1.8,50,1,1,1,125,0,0,0,0
251,2007,04,03,2007-04-03,20:15:00,3,TN,47,1,1,7,0,1.2,0.0,36.48,-83.66,36.38,-83.57,12.0,150,1,1,1,25,0,0,0,0
252,2007,04,03,2007-04-03,20:16:00,3,TN,47,2,1,0,0,0.145,0.0,35.84,-85.22,35.85,-85.14,4.83,100,1,1,1,35,0,0,0,0
253,2007,04,03,2007-04-03,20:17:00,3,KY,21,6,0,0,0,0.02,0.0,36.81,-83.32,36.81,-83.31,0.32,50,1,1,1,95,0,0,0,0
254,2007,04,03,2007-04-03,20:25:00,3,KY,21,7,0,0,0,0.7,0.0,36.8,-83.21,36.79,-83.22,1.18,50,1,1,1,95,0,0,0,0
255,2007,04,03,2007-04-03,21:24:00,3,TN,47,3,0,0,0,0.0,0.0,34.99,-86.77,34.99,-86.77,0.31,50,2,1,2,103,0,0,0,0
255,2007,04,03,2007-04-03,21:24:00,3,TN,47,3,0,0,0,0.0,0.0,34.99,-86.77,34.9,-86.65,9.27,75,2,0,1,0,0,0,0,0
255,2007,04,03,2007-04-03,21:26:00,3,AL,1,19,0,0,0,0.0,0.0,34.99,-86.77,34.9,-86.65,8.96,75,2,1,2,89,0,0,0,0
256,2007,04,03,2007-04-03,22:33:00,3,AL,1,20,1,0,0,0.0,0.0,34.54,-86.01,34.51,-85.98,2.57,100,1,1,1,71,0,0,0,0
257,2007,04,10,2007-04-10,15:30:00,3,FL,12,13,0,0,0,0.01,0.0,26.52,-80.08,26.52,-80.07,0.62,75,1,1,1,99,0,0,0,0
258,2007,04,11,2007-04-11,14:14:00,3,AL,1,21,1,0,0,0.02,0.0,33.75,-86.98,33.75,-86.98,0.57,40,1,1,1,73,0,0,0,0
259,2007,04,11,2007-04-11,14:20:00,3,IN,18,1,0,0,0,0.003,0.0,39.53,-87.1,39.53,-87.07,0.1,50,1,1,1,21,0,0,0,0
260,2007,04,11,2007-04-11,14:47:00,3,AL,1,22,1,0,0,0.011,0.0,32.91,-86.89,32.9,-86.87,0.98,200,1,1,1,7,21,0,0,0
261,2007,04,11,2007-04-11,15:35:00,3,IN,18,2,0,0,0,0.0,0.0,39.85,-86.6,39.85,-86.6,0.1,50,1,1,1,63,0,0,0,0
262,2007,04,11,2007-04-11,16:05:00,3,AL,1,23,0,0,0,0.005,0.0,32.48,-86.15,32.48,-86.15,0.09,25,1,1,1,51,0,0,0,0
263,2007,04,11,2007-04-11,16:18:00,3,AL,1,24,1,0,0,0.02,0.0,32.84,-85.76,32.83,-85.74,0.9,50,1,1,1,123,0,0,0,0
264,2007,04,11,2007-04-11,16:37:00,3,IN,18,3,1,0,0,0.07,0.0,39.86,-86.58,39.87,-86.49,4.9,75,1,1,1,63,0,0,0,0
265,2007,04,11,2007-04-11,16:54:00,3,AL,1,25,1,0,0,0.015,0.0,32.37,-85.6,32.33,-85.4,11.47,400,1,1,1,87,113,0,0,0
266,2007,04,11,2007-04-11,17:25:00,3,IN,18,4,2,0,0,0.182,0.0,40.17,-85.96,40.17,-85.96,4.1,100,1,1,1,57,159,0,0,0
267,2007,04,13,2007-04-13,12:45:00,3,TX,48,56,0,0,0,0.0,0.0,33.22,-99.87,33.23,-99.86,0.9,30,1,1,1,207,0,0,0,0
268,2007,04,13,2007-04-13,13:38:00,3,TX,48,57,0,0,0,0.001,0.0,33.52,-99.31,33.55,-99.21,6.0,880,1,1,1,23,0,0,0,0
269,2007,04,13,2007-04-13,16:55:00,3,TX,48,58,0,0,0,0.15,0.0,32.68,-97.46,32.68,-97.43,1.5,30,1,1,1,439,0,0,0,0
270,2007,04,13,2007-04-13,17:09:00,3,TX,48,59,1,0,1,2.0,0.0,32.77,-97.33,32.83,-97.25,6.0,125,1,1,1,439,0,0,0,0
271,2007,04,13,2007-04-13,18:00:00,3,TX,48,60,0,0,0,0.05,0.0,32.79,-96.72,32.8,-96.7,1.0,30,1,1,1,113,0,0,0,0
272,2007,04,13,2007-04-13,18:45:00,3,TX,48,61,0,0,0,0.035,0.0,32.91,-96.33,32.91,-96.3,1.95,30,1,1,1,397,0,0,0,0
273,2007,04,13,2007-04-13,18:53:00,3,TX,48,62,0,0,0,0.0,0.003,33.04,-96.17,33.04,-96.17,0.1,30,1,1,1,231,0,0,0,0
274,2007,04,14,2007-04-14,09:10:00,3,MS,28,17,0,0,0,0.001,0.0,31.16,-89.72,31.16,-89.72,0.3,30,1,1,1,91,0,0,0,0
275,2007,04,14,2007-04-14,09:35:00,3,MS,28,18,0,0,0,0.0,0.0,31.6,-89.36,31.6,-89.35,0.27,25,1,1,1,67,0,0,0,0
276,2007,04,14,2007-04-14,10:41:00,3,MS,28,19,1,0,0,0.2,0.0,31.32,-89.19,31.32,-89.18,0.5,50,1,1,1,35,0,0,0,0
277,2007,04,14,2007-04-14,12:33:00,3,AL,1,26,1,0,0,0.75,0.0,31.82,-87.32,31.82,-87.3,1.06,200,1,1,1,99,0,0,0,0
278,2007,04,14,2007-04-14,15:00:00,3,AL,1,27,0,0,0,0.1,0.0,32.03,-86.39,32.03,-86.39,0.54,40,1,1,1,41,0,0,0,0
279,2007,04,14,2007-04-14,16:12:00,3,AL,1,28,1,0,0,0.15,0.0,31.33,-87.04,31.33,-87.04,0.25,50,1,1,1,35,0,0,0,0
280,2007,04,14,2007-04-14,17:11:00,3,AL,1,29,1,0,0,0.01,0.0,31.88,-85.72,31.9,-85.67,3.2,100,1,1,1,11,0,0,0,0
281,2007,04,14,2007-04-14,18:05:00,3,CA,6,2,0,0,0,0.001,0.0,37.0,-121.6,37.0,-121.6,0.2,30,1,1,1,85,0,0,0,0
282,2007,04,14,2007-04-14,18:05:00,3,AL,1,30,1,0,0,0.25,0.0,31.48,-85.69,31.5,-85.59,5.83,150,1,1,1,45,0,0,0,0
283,2007,04,14,2007-04-14,19:45:00,3,GA,13,26,0,0,0,0.01,0.0,31.55,-84.6,31.55,-84.59,0.83,50,1,1,1,37,0,0,0,0
284,2007,04,14,2007-04-14,20:30:00,3,GA,13,27,1,0,0,0.5,0.0,31.76,-84.27,31.78,-84.23,2.47,100,1,1,1,177,0,0,0,0
285,2007,04,14,2007-04-14,23:23:00,3,GA,13,28,1,2,0,0.35,0.0,32.2,-83.2,32.25,-83.15,4.48,100,1,1,1,91,0,0,0,0
286,2007,04,14,2007-04-14,23:45:00,3,GA,13,29,2,3,0,0.4,0.0,32.42,-82.96,32.46,-82.86,6.03,200,1,1,1,175,0,0,0,0
287,2007,04,14,2007-04-14,23:50:00,3,GA,13,30,0,0,0,0.05,0.0,32.3,-82.85,32.37,-82.79,5.92,50,1,1,1,175,0,0,0,0
288,2007,04,15,2007-04-15,00:04:00,3,GA,13,31,1,0,0,0.705,0.0,32.42,-82.66,32.55,-82.57,14.89,440,1,1,1,283,107,167,107,0
289,2007,04,15,2007-04-15,00:05:00,3,GA,13,32,1,0,0,0.325,0.0,32.48,-82.84,32.63,-82.58,19.03,100,1,1,1,175,167,0,0,0
290,2007,04,15,2007-04-15,00:56:00,3,GA,13,33,2,0,0,0.25,0.0,32.56,-82.15,32.63,-82.11,5.39,200,1,1,1,107,0,0,0,0
291,2007,04,15,2007-04-15,01:23:00,3,GA,13,34,1,0,0,0.11,0.0,31.76,-83.92,31.86,-83.71,14.56,200,1,1,1,321,81,0,0,0
292,2007,04,15,2007-04-15,02:25:00,3,GA,13,35,2,0,0,0.5,0.0,32.19,-83.18,32.2,-83.12,3.64,200,1,1,1,91,0,0,0,0
293,2007,04,15,2007-04-15,05:15:00,3,FL,12,14,2,0,0,0.0,0.0,30.53,-82.25,30.53,-82.25,1.5,300,1,1,1,3,0,0,0,0
294,2007,04,15,2007-04-15,05:47:00,3,SC,45,7,0,0,0,0.001,0.0,33.16,-81.07,33.22,-80.96,7.6,50,1,1,1,9,0,0,0,0
295,2007,04,15,2007-04-15,06:11:00,3,SC,45,8,0,0,0,0.0,0.0,33.07,-81.0,33.12,-80.96,4.16,50,1,1,1,9,0,0,0,0
296,2007,04,15,2007-04-15,06:20:00,3,SC,45,9,3,5,1,0.0,0.0,33.79,-80.5,33.98,-80.25,19.04,300,1,1,1,85,0,0,0,0
297,2007,04,15,2007-04-15,06:50:00,3,SC,45,10,1,0,0,0.005,0.0,34.05,-80.16,34.09,-80.14,3.64,200,1,1,1,61,0,0,0,0
298,2007,04,15,2007-04-15,07:37:00,3,SC,45,11,0,0,0,0.001,0.0,33.31,-80.75,33.37,-80.67,6.21,50,1,1,1,75,0,0,0,0
299,2007,04,15,2007-04-15,07:38:00,3,SC,45,12,1,0,0,0.1,0.0,32.88,-80.93,32.89,-80.92,1.0,60,1,1,1,29,0,0,0,0
300,2007,04,15,2007-04-15,07:41:00,3,SC,45,13,1,0,0,0.01,0.0,32.89,-80.91,32.9,-80.9,0.5,30,1,1,1,29,0,0,0,0
301,2007,04,15,2007-04-15,07:44:00,3,SC,45,14,1,9,0,0.2,0.0,32.96,-80.82,32.99,-80.8,2.0,80,1,1,1,29,0,0,0,0
302,2007,04,15,2007-04-15,08:10:00,3,FL,12,15,1,0,0,0.0,0.0,29.72,-81.24,29.72,-81.24,0.2,50,1,1,1,109,0,0,0,0
303,2007,04,15,2007-04-15,10:00:00,3,FL,12,16,0,0,0,0.25,0.0,28.01,-81.65,28.02,-81.62,2.0,300,1,1,1,105,0,0,0,0
304,2007,04,17,2007-04-17,12:25:00,3,TX,48,63,0,0,0,0.0,0.0,33.74,-102.05,33.77,-102.03,2.5,70,1,1,1,303,0,0,0,0
305,2007,04,17,2007-04-17,12:40:00,3,TX,48,64,0,0,0,0.0,0.0,33.44,-101.68,33.46,-101.69,1.25,50,1,1,1,303,0,0,0,0
306,2007,04,17,2007-04-17,12:57:00,3,TX,48,65,1,0,0,0.035,0.0,33.98,-102.02,33.96,-102.0,2.0,100,1,1,1,189,0,0,0,0
308,2007,04,17,2007-04-17,13:00:00,3,TX,48,67,0,0,0,0.075,0.0,33.57,-101.89,33.58,-101.88,0.75,40,1,1,1,303,0,0,0,0
307,2007,04,17,2007-04-17,13:00:00,3,TX,48,66,0,0,0,0.0,0.0,34.55,-102.77,34.53,-102.73,2.75,50,1,1,1,369,0,0,0,0
309,2007,04,17,2007-04-17,13:03:00,3,TX,48,68,0,0,0,0.0,0.0,33.65,-101.77,33.65,-101.77,0.25,50,1,1,1,303,0,0,0,0
310,2007,04,17,2007-04-17,16:37:00,3,OR,41,1,0,0,0,0.0,0.0,42.13,-121.89,42.13,-121.89,1.0,10,1,1,1,35,0,0,0,0
311,2007,04,17,2007-04-17,17:30:00,3,TX,48,69,0,0,0,0.015,0.0,32.97,-97.33,32.97,-97.32,1.1,30,1,1,1,439,0,0,0,0
